frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
65,2.166667,65.390,10.971,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
66,2.200000,67.728,10.517,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
67,2.233333,65.408,10.361,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.954432,0.746081,1184,824,0.466667,ACQUIRING STAND 1/4,894,756,1470,1080,,,,,,
68,2.266667,67.801,10.193,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.954432,0.746081,1184,824,0.466667,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
69,2.300000,68.842,10.629,17697,62,499,0.911852,0.632715,0.773496,0.772283,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.954432,0.746081,1184,824,0.466667,STAND TARGET JUMP REJECTED,,,,,,,,,,
70,2.333333,71.978,10.403,18156,0,324,0.903077,0.000000,0.836878,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.971594,0.707822,1058,667,0.757963,ACQUIRING STAND 1/4,0,0,1920,1080,,,,,,
71,2.366667,69.658,10.766,18022,0,89,0.901976,0.000000,0.764608,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.971594,0.707822,1058,667,0.757963,ACQUIRING STAND 1/4,0,0,1920,1080,,,,,,
72,2.400000,71.555,10.525,14571,0,23,0.895807,0.000000,0.764864,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.967285,0.714162,1114,720,0.658861,ACQUIRING STAND 2/4,0,0,1920,1080,,,,,,
73,2.433333,68.414,10.893,15065,0,26,0.884255,0.000000,0.729066,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.967285,0.714162,1114,720,0.658861,ACQUIRING STAND 2/4,0,0,1920,1080,,,,,,
74,2.466667,68.932,10.646,16472,134,53,0.894993,0.649291,0.750624,0.772142,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.982178,0.708016,1024,691,0.712043,ACQUIRING STAND 3/4,0,0,1920,1080,,,,,,
75,2.500000,70.752,10.931,13524,124,1,0.883061,0.635689,0.702391,0.759375,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.982178,0.708016,1024,691,0.712043,ACQUIRING STAND 3/4,0,0,1920,1080,,,,,,
76,2.533333,69.083,10.452,16608,152,43,0.898265,0.708358,0.747640,0.803311,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.934231,0.720891,1121,704,0.689123,STAND LOCKED,0,0,1920,1080,,,,,,
77,2.566667,76.361,10.224,14822,774,19,0.898149,0.707066,0.706457,0.802607,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.934231,0.720891,1121,704,0.689123,STAND LOCKED,0,0,1920,1080,,,,,,
78,2.600000,70.971,9.454,17616,1684,102,0.773280,0.688684,0.000000,0.730982,0.752559,1,0.000,0.000,VALID,CANDIDATE,1,1,0,283,1054,207.000,0,1,1,1,0.895962,0.713478,1169,631,0.680337,STAND LOCKED,0,0,1920,1080,,,,,,
79,2.633333,68.829,8.971,17950,4776,74,0.809331,0.706742,0.000000,0.758037,0.753532,1,0.000,0.000,TARGET JUMP,CANDIDATE,1,1,0,344,1026,402.000,0,1,1,1,0.895962,0.713478,1169,631,0.680337,STAND LOCKED,19,97,1747,1069,,,,,,
80,2.666667,63.244,8.485,11811,4128,24,0.782649,0.730180,0.000000,0.756415,0.766107,1,0.000,0.000,VALID,CANDIDATE,2,1,0,346,1018,370.800,0,1,1,0,0.895962,0.713478,1169,631,0.680337,STAND TEMPORARILY LOST (1),29,189,1584,1064,,,,,,
81,2.700000,66.104,8.514,5104,2503,30,0.825425,0.786533,0.777553,0.805979,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,0,0.895962,0.713478,1169,631,0.680337,STAND TEMPORARILY LOST (1),35,276,1434,1063,,,,,,
82,2.733333,66.496,7.943,7282,4432,0,0.726054,0.702584,0.000000,0.714319,0.725546,1,0.000,0.000,VALID,CANDIDATE,1,1,0,799,1034,188.000,0,1,1,1,0.945000,0.695469,1099,526,0.621383,STAND LOCKED,35,276,1434,1063,,,,,,
