frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
73,2.433333,69.671,12.974,21,0,0,0.743918,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.562843,0.486482,380,84,0.234436,STAND LOCKED,,,,,,,,,,
74,2.466667,70.085,12.738,28,0,0,0.756469,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.799527,0.505177,367,86,0.239941,STAND LOCKED,,,,,,,,,,
75,2.500000,68.998,12.918,28,0,0,0.758226,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.799527,0.505177,367,86,0.239941,STAND LOCKED,,,,,,,,,,
76,2.533333,71.606,12.682,28,0,0,0.759458,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.862887,0.557807,383,87,0.241654,STAND LOCKED,,,,,,,,,,
77,2.566667,67.128,12.935,45,0,0,0.785019,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.862887,0.557807,383,87,0.241654,STAND LOCKED,,,,,,,,,,
78,2.600000,69.467,12.730,45,0,0,0.789006,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.802329,0.528215,432,88,0.242425,STAND LOCKED,,,,,,,,,,
79,2.633333,68.955,12.909,45,0,0,0.781570,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.802329,0.528215,432,88,0.242425,STAND LOCKED,,,,,,,,,,
80,2.666667,68.003,12.759,47,0,0,0.794005,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.802329,0.528215,432,88,0.242425,STAND TEMPORARILY LOST (1),,,,,,,,,,
81,2.700000,68.376,12.933,43,0,0,0.786766,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.802329,0.528215,432,88,0.242425,STAND TEMPORARILY LOST (1),,,,,,,,,,
82,2.733333,66.458,12.254,31,0,0,0.761877,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.802329,0.528215,432,88,0.242425,STAND TEMPORARILY LOST (2),,,,,,,,,,
83,2.766667,71.960,12.418,25,0,0,0.758211,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.802329,0.528215,432,88,0.242425,STAND TEMPORARILY LOST (2),,,,,,,,,,
84,2.800000,70.547,12.285,7,0,0,0.718688,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.755949,0.491220,426,87,0.242008,STAND LOCKED,,,,,,,,,,
85,2.833333,69.598,12.507,9,0,0,0.721134,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.755949,0.491220,426,87,0.242008,STAND LOCKED,,,,,,,,,,
86,2.866667,69.185,12.380,9,0,0,0.720061,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.755949,0.491220,426,87,0.242008,STAND TEMPORARILY LOST (1),,,,,,,,,,
87,2.900000,69.712,12.574,12,0,0,0.720989,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.755949,0.491220,426,87,0.242008,STAND TEMPORARILY LOST (1),,,,,,,,,,
88,2.933333,65.877,11.941,18,0,0,0.735934,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.755949,0.491220,426,87,0.242008,STAND TEMPORARILY LOST (2),,,,,,,,,,
89,2.966667,68.615,12.235,18,0,0,0.733161,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.755949,0.491220,426,87,0.242008,STAND TEMPORARILY LOST (2),,,,,,,,,,
