frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
47,1.566667,83.768,9.518,496,0,95,0.805252,0.000000,0.770441,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.773588,0.612445,634,54,0.134028,STAND TEMPORARILY LOST (2),,,,,,,,,,
48,1.600000,75.362,9.351,0,0,251,0.000000,0.000000,0.806321,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.773588,0.612445,634,54,0.134028,STAND TEMPORARILY LOST (3),,,,,,,,,,
49,1.633333,77.043,9.748,0,0,23,0.000000,0.000000,0.714639,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.773588,0.612445,634,54,0.134028,STAND TEMPORARILY LOST (3),,,,,,,,,,
50,1.666667,75.370,9.501,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
51,1.700000,78.129,9.253,0,0,3,0.000000,0.000000,0.742123,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
52,1.733333,82.555,9.032,223,0,0,0.814542,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
53,1.766667,83.550,8.870,896,0,136,0.806020,0.000000,0.794676,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
54,1.800000,77.816,8.629,662,0,106,0.804424,0.000000,0.750632,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
55,1.833333,86.106,8.373,1149,0,349,0.813180,0.000000,0.831342,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
56,1.866667,80.882,8.276,2854,0,262,0.840104,0.000000,0.799771,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
57,1.900000,85.663,8.282,3261,0,325,0.839734,0.000000,0.834378,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
58,1.933333,73.920,8.403,3591,0,429,0.845514,0.000000,0.780177,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
59,1.966667,86.870,8.363,4630,0,591,0.847941,0.000000,0.816424,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.709458,0.506140,684,94,0.262500,ACQUIRING STAND 1/4,,,,,,,,,,
60,2.000000,74.354,8.517,4455,0,390,0.828922,0.000000,0.873903,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.721462,0.508956,727,100,0.272431,ACQUIRING STAND 2/4,,,,,,,,,,
61,2.033333,75.550,9.130,3720,31,564,0.824155,0.642846,0.844240,0.733501,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.721462,0.508956,727,100,0.272431,ACQUIRING STAND 2/4,,,,,,,,,,
62,2.066667,79.992,8.888,4483,67,1074,0.833068,0.665109,0.820003,0.749089,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,0,0,0.721462,0.508956,727,100,0.272431,STAND TEMPORARILY LOST (1),,,,,,,,,,
63,2.100000,75.257,9.465,3871,0,290,0.836328,0.000000,0.822690,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.721462,0.508956,727,100,0.272431,STAND TEMPORARILY LOST (1),,,,,,,,,,
